setup core,runtime core,frequency,coverage,event,count,time
0,0,1785600,100%,raw-inst-spec,"70,625,858",0.054564
0,0,1785600,100%,raw-isb-spec,0,0.054564
0,0,1785600,100%,raw-itlb-walk,"1,270",0.054564
0,0,1785600,100%,raw-l1d-cache,"14,287,941",0.054564
0,0,1785600,100%,raw-l1d-cache-allocate,0,0.054564
0,0,1785600,100%,raw-l1d-cache-inval,0,0.054710
0,0,1785600,100%,raw-l1d-cache-lmiss-rd,0,0.054710
0,0,1785600,100%,raw-l1d-cache-rd,"13,328,161",0.054710
0,0,1785600,100%,raw-l1d-cache-refill,"405,269",0.054710
0,0,1785600,100%,raw-l1d-cache-refill-inner,"364,632",0.054710
0,0,1785600,100%,raw-l1d-cache-refill-outer,"49,056",0.054710
0,0,1785600,100%,raw-l1d-cache-refill-rd,"162,919",0.054763
0,0,1785600,100%,raw-l1d-cache-refill-wr,"245,966",0.054763
0,0,1785600,100%,raw-l1d-cache-wb,"791,948",0.054763
0,0,1785600,100%,raw-l1d-cache-wb-clean,0,0.054763
0,0,1785600,100%,raw-l1d-cache-wb-victim,0,0.054763
0,0,1785600,100%,raw-l1d-cache-wr,"966,029",0.054763
0,0,1785600,100%,raw-l1d-tlb,"14,297,544",0.054559
0,0,1785600,100%,raw-l1d-tlb-rd,0,0.054559
0,0,1785600,100%,raw-l1d-tlb-refill,"336,849",0.054559
0,0,1785600,100%,raw-l1d-tlb-refill-rd,0,0.054559
0,0,1785600,100%,raw-l1d-tlb-refill-wr,0,0.054559
0,0,1785600,100%,raw-l1d-tlb-wr,0,0.054559
0,0,1785600,100%,raw-l1i-cache,"40,467,371",0.054702
0,0,1785600,100%,raw-l1i-cache-lmiss,0,0.054702
0,0,1785600,100%,raw-l1i-cache-refill,"196,796",0.054702
0,0,1785600,100%,raw-l1i-tlb,"46,138,238",0.054702
0,0,1785600,100%,raw-l1i-tlb-refill,"32,378",0.054702
0,0,1785600,100%,raw-l2d-cache,"2,046,469",0.054702
0,0,1785600,100%,raw-l2d-cache-allocate,"931,286",0.054655
0,0,1785600,100%,raw-l2d-cache-inval,0,0.054655
0,0,1785600,100%,raw-l2d-cache-lmiss-rd,0,0.054655
0,0,1785600,100%,raw-l2d-cache-rd,"1,104,379",0.054655
0,0,1785600,100%,raw-l2d-cache-refill,"342,734",0.054655
0,0,1785600,100%,raw-l2d-cache-refill-rd,"338,142",0.054655
0,0,1785600,100%,raw-l2d-cache-refill-wr,"4,678",0.054227
0,0,1785600,100%,raw-l2d-cache-wb,"417,642",0.054227
0,0,1785600,100%,raw-l2d-cache-wb-clean,0,0.054227
0,0,1785600,100%,raw-l2d-cache-wb-victim,0,0.054227
0,0,1785600,100%,raw-l2d-cache-wr,"947,817",0.054227
0,0,1785600,100%,raw-l2d-tlb,"403,898",0.054227
0,0,1785600,100%,raw-l2d-tlb-rd,0,0.054326
0,0,1785600,100%,raw-l2d-tlb-refill,"4,689",0.054326
0,0,1785600,100%,raw-l2d-tlb-refill-rd,0,0.054326
0,0,1785600,100%,raw-l2d-tlb-refill-wr,0,0.054326
0,0,1785600,100%,raw-l2d-tlb-wr,0,0.054326
0,0,1785600,100%,raw-l2i-cache,0,0.054326
0,0,1785600,100%,raw-l2i-cache-lmiss,0,0.054468
0,0,1785600,100%,raw-l2i-cache-refill,0,0.054468
0,0,1785600,100%,raw-l2i-tlb,0,0.054468
0,0,1785600,100%,raw-l2i-tlb-refill,0,0.054468
0,0,1785600,100%,raw-l3d-cache,"756,783",0.054468
0,0,1785600,100%,raw-l3d-cache-allocate,"406,697",0.054468
0,0,1785600,100%,raw-l3d-cache-inval,0,0.054510
0,0,1785600,100%,raw-l3d-cache-lmiss-rd,0,0.054510
0,0,1785600,100%,raw-l3d-cache-rd,"342,953",0.054510
0,0,1785600,100%,raw-l3d-cache-refill,"69,315",0.054510
0,0,1785600,100%,raw-l3d-cache-refill-rd,"69,315",0.054510
0,0,1785600,100%,raw-l3d-cache-refill-wr,0,0.054510
0,0,1785600,100%,raw-l3d-cache-wb,0,0.054579
0,0,1785600,100%,raw-l3d-cache-wb-clean,0,0.054579
0,0,1785600,100%,raw-l3d-cache-wb-victim,0,0.054579
0,0,1785600,100%,raw-l3d-cache-wr,0,0.054579
0,0,1785600,100%,raw-ld-retired,"12,497,266",0.054579
0,0,1785600,100%,raw-ld-spec,"12,580,194",0.054579
0,0,1785600,100%,raw-ldrex-spec,0,0.054253
0,0,1785600,100%,raw-ldst-spec,"17,126,096",0.054253
0,0,1785600,100%,raw-ll-cache,0,0.054253
0,0,1785600,100%,raw-ll-cache-miss,0,0.054253
0,0,1785600,100%,raw-ll-cache-miss-rd,"65,563",0.054253
0,0,1785600,100%,raw-ll-cache-rd,"371,828",0.054253
0,0,1785600,100%,raw-mem-access,"18,030,307",0.054529
0,0,1785600,100%,raw-mem-access-rd,"13,231,747",0.054529
0,0,1785600,100%,raw-mem-access-wr,"4,798,560",0.054529
